The following modules were not unloaded:
  (Use "module --force purge" to unload all):

  1) CCconfig        6)  ucx/1.14.1         11) flexiblas/3.3.1
  2) gentoo/2023     7)  libfabric/1.18.0   12) imkl/2023.2.0
  3) gcccore/.12.3   8)  pmix/4.2.4         13) StdEnv/2023
  4) gcc/12.3        9)  ucc/1.2.0
  5) hwloc/2.9.1     10) openmpi/4.1.5
/project/6086407/nileb3/QRNN-MPC/New Files July 23/icem/pytorch_icem/icem.py:69: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.sigma = torch.tensor(self.sigma).to(device=self.device)
bootstrapping finished 
total_reward  65.72312164615998 

total_reward  80.63200667606107 

total_reward  70.51570879458781 

total_reward  52.363889659016934 

total_reward  63.345430529513955 

total_reward  57.35485413340524 

total_reward  64.89535670042349 

total_reward  83.79483370803925 

total_reward  74.65718078952385 

total_reward  47.89099741242075 

total_reward  11.835099510732817 

total_reward  79.62098056088809 

total_reward  82.03801712123553 

total_reward  76.03641352874669 

total_reward  88.61305795658335 

total_reward  93.71852303289468 

total_reward  93.76709141314214 

total_reward  94.09580222483628 

total_reward  67.94999540442629 

total_reward  41.58518835178956 

total_reward  92.44626215706398 

total_reward  85.85693451453861 

total_reward  75.57263821521948 

total_reward  71.17703497007689 

total_reward  94.55940947998737 

total_reward  87.39910929416965 

total_reward  91.70057939492108 

total_reward  92.16023172032676 

total_reward  87.00225990968434 

total_reward  88.80550467849478 

total_reward  85.15248842539413 

total_reward  81.7532344473107 

total_reward  84.42630647190857 

total_reward  82.81735507502295 

total_reward  80.83299710655683 

total_reward  77.47506982351118 

total_reward  82.3139285622305 

total_reward  72.69546682238519 

total_reward  91.66636002913026 

total_reward  88.15816668370842 

total_reward  22.09926216440718 

total_reward  80.81287893068156 

total_reward  90.60543098282004 

total_reward  75.83976913116244 

total_reward  87.95492076418564 

total_reward  84.29593328364099 

total_reward  71.34445738502801 

total_reward  92.3695875975971 

total_reward  94.30409000693955 

total_reward  89.81455138954101 

total_reward  83.18709244847408 

total_reward  77.45315868859251 

total_reward  82.93762128891444 

total_reward  72.45941218544323 

total_reward  84.76909349156959 

total_reward  50.93883068370421 

total_reward  83.1146306864285 

total_reward  71.61587506630772 

total_reward  68.9825396288389 

total_reward  76.39950502515549 

total_reward  94.53841351920298 

total_reward  84.26764345345217 

total_reward  88.39556474991305 

total_reward  64.91884485879012 

total_reward  78.97551423157772 

total_reward  88.02748531177362 

total_reward  77.5903408754945 

total_reward  89.08260926601962 

total_reward  79.48354375658478 

total_reward  93.56473515416626 

total_reward  92.81236181948094 

total_reward  83.65819780370708 

total_reward  78.89855782491449 

total_reward  79.48158808663126 

total_reward  83.22727498051846 

total_reward  92.30944394629486 

total_reward  79.74463116605406 

total_reward  43.95817711292894 

total_reward  84.3896093536967 

total_reward  75.4275954027348 

total_reward  79.32912242717887 

total_reward  87.40720823462605 

total_reward  84.44209056872342 

total_reward  86.7541404034119 

total_reward  83.69860853514861 

total_reward  55.5526502895783 

total_reward  84.83331174704927 

total_reward  70.75117275336441 

total_reward  84.84121461182922 

total_reward  71.93598722244592 

total_reward  81.87708367316266 

total_reward  81.25539965519167 

total_reward  87.32996372105417 

total_reward  78.40974251932934 

total_reward  88.96348300598137 

total_reward  81.89833596232013 

total_reward  86.24090414149916 

total_reward  66.69413843463536 

total_reward  62.78764230001975 

total_reward  84.05987434009315 

total_reward  77.31082687605321 

total_reward  59.8409415949277 

total_reward  84.15425977148142 

total_reward  71.62770946763456 

total_reward  60.73428516860655 

total_reward  75.10690999340952 

total_reward  76.47336277454454 

total_reward  58.346098039103886 

total_reward  89.33169169596059 

total_reward  63.91754582224261 

total_reward  75.94161421161189 

total_reward  70.66187601732193 

total_reward  74.46294167806123 

total_reward  89.86509985955848 

total_reward  81.49154008061532 

total_reward  87.55762110121049 

total_reward  85.73831596828958 

total_reward  73.83066313137661 

total_reward  73.33678162162082 

total_reward  82.90037150916959 

total_reward  70.67131220560657 

total_reward  78.5852388551975 

total_reward  85.37032638716533 

total_reward  79.04376119967984 

total_reward  86.9353343266612 

total_reward  81.90248720920212 

total_reward  87.82415116099038 

total_reward  80.79665024688154 

total_reward  64.26078953212416 

total_reward  83.99061981664018 

total_reward  64.08399269616916 

total_reward  79.87901396966087 

total_reward  83.61803293298318 

total_reward  81.38198658861586 

total_reward  90.26684577462765 

total_reward  85.86421643382536 

total_reward  89.37014484595686 

total_reward  75.5628166880061 

total_reward  86.82141793777515 

total_reward  84.2889488113495 

total_reward  80.76624653834833 

total_reward  71.72851834332285 

total_reward  24.353452539884657 

total_reward  88.44256752621796 

total_reward  80.49758345132602 

total_reward  87.89630891436602 

total_reward  75.27885083321166 

total_reward  84.12863427768232 

total_reward  77.4895007758489 

total_reward  63.89219333838346 

total_reward  93.216196746962 

Saved data 

